Machine,Workflow,TaskName,Estimator,Feature,SizeInput,Predicted,Real,Deviation
local,EAGER-1,qualimap,OnlineP,Realtime,2.5705994498E10,29162.145377096804,48137.0,0.3941844033259903
local,EAGER-1,qualimap,OnlineM,Realtime,8.330435694E9,23604.48910329246,28895.0,0.18309433800683644
local,EAGER-1,qualimap,OnlineM,Realtime,2.5705994498E10,29162.145377096804,48137.0,0.3941844033259903
local,EAGER-1,qualimap,Naive,Realtime,8.330435694E9,13572.023590189026,28895.0,0.5302985433400579
local,EAGER-1,qualimap,Naive,Realtime,2.5705994498E10,16767.544650787342,48137.0,0.6516703440017587
local,EAGER-1,qualimap,Lotaru-A,Realtime,8.330435694E9,26970.36740877,28895.0,0.06660780727565328
local,EAGER-1,qualimap,Lotaru-A,Realtime,2.5705994498E10,56614.61932091,48137.0,0.17611440930905545
local,EAGER-1,qualimap,Perfect,Realtime,8.330435694E9,28895.0,28895.0,0.0
local,EAGER-1,qualimap,Perfect,Realtime,2.5705994498E10,48137.0,48137.0,0.0
local,EAGER-1,adapter_removal,Lotaru-G,Realtime,8.330435694E9,426365.07700104,432899.0,0.015093412086791639
local,EAGER-1,adapter_removal,Lotaru-G,Realtime,2.5705994498E10,1313466.32209685,1321250.0,0.005891146946565734
local,EAGER-1,adapter_removal,OnlineP,Realtime,8.330435694E9,422702.8690470033,432899.0,0.023553140462317365
local,EAGER-1,adapter_removal,OnlineP,Realtime,2.5705994498E10,1317068.8982751723,1321250.0,0.003164504616709678
local,EAGER-1,adapter_removal,OnlineM,Realtime,8.330435694E9,422702.8690470033,432899.0,0.023553140462317365
local,EAGER-1,adapter_removal,OnlineM,Realtime,2.5705994498E10,1317068.8982751723,1321250.0,0.003164504616709678
local,EAGER-1,adapter_removal,Naive,Realtime,8.330435694E9,448524.68127836066,432899.0,0.036095443228930206
local,EAGER-1,adapter_removal,Naive,Realtime,2.5705994498E10,1384054.0011384177,1321250.0,0.04753377569605884
local,EAGER-1,adapter_removal,Lotaru-A,Realtime,8.330435694E9,426365.07700104,432899.0,0.015093412086791639
local,EAGER-1,adapter_removal,Lotaru-A,Realtime,2.5705994498E10,1313466.32209685,1321250.0,0.005891146946565734
local,EAGER-1,adapter_removal,Perfect,Realtime,8.330435694E9,432899.0,432899.0,0.0
local,EAGER-1,adapter_removal,Perfect,Realtime,2.5705994498E10,1321250.0,1321250.0,0.0
local,EAGER-1,preseq,Lotaru-G,Realtime,8.330435694E9,13666.62529628,14330.0,0.04629272182274942
local,EAGER-1,preseq,Lotaru-G,Realtime,2.5705994498E10,37495.02481707,43820.0,0.1443399174561844
local,EAGER-1,preseq,OnlineP,Realtime,8.330435694E9,13946.522896868806,14330.0,0.026760439855631115
local,EAGER-1,preseq,OnlineP,Realtime,2.5705994498E10,38340.68820314026,43820.0,0.1250413463454985
local,EAGER-1,preseq,OnlineM,Realtime,8.330435694E9,13946.522896868806,14330.0,0.026760439855631115
local,EAGER-1,preseq,OnlineM,Realtime,2.5705994498E10,38340.68820314026,43820.0,0.1250413463454985
local,EAGER-1,preseq,Naive,Realtime,8.330435694E9,23725.997466179295,14330.0,0.6556871923363081
local,EAGER-1,preseq,Naive,Realtime,2.5705994498E10,65225.65358305261,43820.0,0.48849049710298065
local,EAGER-1,preseq,Lotaru-A,Realtime,8.330435694E9,13666.62529628,14330.0,0.04629272182274942
local,EAGER-1,preseq,Lotaru-A,Realtime,2.5705994498E10,37495.02481707,43820.0,0.1443399174561844
local,EAGER-1,preseq,Perfect,Realtime,8.330435694E9,14330.0,14330.0,0.0
local,EAGER-1,preseq,Perfect,Realtime,2.5705994498E10,43820.0,43820.0,0.0
local,EAGER-1,bwa,Lotaru-G,Realtime,8.330435694E9,1437654.65055604,1402931.0,0.024750789993264098
local,EAGER-1,bwa,Lotaru-G,Realtime,2.5705994498E10,4405494.46732892,4421482.0,0.0036158764575045135
local,EAGER-1,bwa,OnlineP,Realtime,8.330435694E9,1435192.840899415,1402931.0,0.022996028243309957
local,EAGER-1,bwa,OnlineP,Realtime,2.5705994498E10,4407425.977657064,4421482.0,0.00317902964276144
local,EAGER-1,bwa,OnlineM,Realtime,8.330435694E9,1435192.840899415,1402931.0,0.022996028243309957
local,EAGER-1,bwa,OnlineM,Realtime,2.5705994498E10,4407425.977657064,4421482.0,0.00317902964276144
local,EAGER-1,bwa,Naive,Realtime,8.330435694E9,1470176.0042554324,1402931.0,0.04793179725548327
local,EAGER-1,bwa,Naive,Realtime,2.5705994498E10,4503947.817017902,4421482.0,0.01865117103674779
